Instance;betaLS;CostSol;time;Capacity;reliability;variance;stochastic_of;stochastic_capacity;deterministic;type_simulation;inversa;weight;seed
GKD-b_18_n50_b02_m15,txt;0,3;108,5;1,2773041740001645;5019,0;0,538;0,15;108,5;5020,878612696985;True;True;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;1,2773041740001645;5019,0;0,534;0,15;60,0047;14255,398253850366;True;False;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;102,6;27,960428133001187;5453,0;0,933;0,15;95,72579999999998;6749,414580866267;False;False;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;0,49416543199913576;5019,0;0,559;0,15;108,5;5379,368165446005;True;True;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;108,5;0,49416543199913576;5019,0;0,559;0,15;62,561;13765,875721998034;True;False;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;106,8;9,403958984999917;5249,0;0,811;0,15;86,61479999999997;8947,01532557271;False;False;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;108,5;1,2829562030001398;5019,0;0,498;0,2;108,5;5012,458718802344;True;True;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;1,2829562030001398;5019,0;0,484;0,2;54,281400000000005;15260,267123981786;True;False;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;103,5;32,731704376999915;5419,0;0,811;0,2;83,9385;9080,429646719887;False;False;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;0,49730974799967953;5019,0;0,507;0,2;108,5;5479,864375095156;True;True;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;108,5;0,49730974799967953;5019,0;0,513;0,2;57,101;14692,0478081295;True;False;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;108,5;54,25448544500068;5135,0;0,598;0,2;64,883;13070,99649554678;False;False;0,0;0,8;764534
GKD-b_19_n50_b02_m15,txt;0,3;119,1;0,4533450010003435;5055,0;0,958;0,1;119,1;5156,319410561169;True;True;0,0;0,8;23456
GKD-b_19_n50_b02_m15,txt;0,3;119,1;0,4533450010003435;5055,0;0,953;0,1;116,13639999999997;5904,158527677803;True;False;0,0;0,8;23456
GKD-b_19_n50_b02_m15,txt;0,3;119,1;25,30194749600014;4895,0;0,841;0,1;100,16309999999997;7845,969958763899;False;False;0,0;0,8;23456
GKD-b_19_n50_b02_m15,txt;0,3;119,1;0,0;5055,0;0,959;0,1;119,1;5133,567167040923;True;True;0,0;0,8;764534
GKD-b_19_n50_b02_m15,txt;0,3;119,1;0,0;5055,0;0,968;0,1;117,60339999999997;5626,183183126798;True;False;0,0;0,8;764534
GKD-b_19_n50_b02_m15,txt;0,3;119,1;8,457462354001109;5055,0;0,963;0,1;116,57689999999997;5724,86150284317;False;False;0,0;0,8;764534
GKD-b_19_n50_b02_m15,txt;0,3;119,1;0,3242970430001151;5055,0;0,863;0,15;119,1;5187,834834192379;True;True;0,0;0,8;23456
